text,label
মারি তুমারে জুতা,threat
জুকার বার্গকে অনুরোধ করবো প্লিজ জুতার রিয়েক্ট রিয়েক্ট কারন করেন। দিয়ে শান্তি পাচ্ছি একটা,threat
জাহিদ ভাই জুতা মার।,threat
দাও। জুতাগুলো ভাই,threat
কিভাব জুতা এপটা কের এচেচ তাড়া আল্লাহ থাকেল দুিনইয়াত আতাসিল সালার আসিফ।,threat
জুতা ট্রস হবে। দরকার পেটা ট্রস করে।দরকার সেফুদার পাঠিয়ে,threat
দিবো ডির্ভোস আজই তুমাকে যাইতে এইসব লাইনে করছিলাম রিকুয়েষ্ট করছো রাজি হইছিলাম কিসের ভালোবাসি এইসব দেখার রাজি হইছিলাম শয়তান সবাইকে দেখাইতেছো,threat
মনডা ১মুজা ১ মাস জুতা পরতে ১ গ্যাস বিশুদ্ধ পানি পান দেয়।,threat
নি এখনো ফাসি ভায়েরা,threat
রে। জুতাটা শা লি মার,threat
মনটা ৩ ছিরা জুতা দিয়া ওরে বারি মারিও পরকাল বিশ্বাস চায়,threat
একটা হালায় তামাশা।,threat
বাছ। মেরেছি কপালে জুতা কাফিরের,threat
পাতা ব্লক সবাই চাঁদে পাঠায়।,threat
সবাইকে একটা বাশ দাও বাংলাদেশ বাশের সংখ্যা বেড়েছে।,threat
সবাইকে রাজ পথে চাই।,threat
ভুল করোনি ঈশ্বরের সাথে ঠাট্টা করেছ জুতার সাথে মারা,threat
অপরাধীদের কঠোর শাস্তি চাই।,threat
জুতা মেরে গরু গেলো হয়ে দান,threat
