text,label,text_length
ওরে পুরাই নাস্তিক দাপন কোমর পুর্যন্ত মাটিতে হালায় ওরে পাথর মার,religious,62
ওনি আল্লাহ বিচার চোখে বুজলাম নাওনি সেটাকেই বিশ্বাস আল্লাহ নিজ চোখে,religious,66
বিশ্বাস পরকালে নাস্তিক না।,religious,26
নেয়।। দেয়ার দরকার জানাযা,threat,24
নিচের তুই নাস্তিক গরম হাতের পাইলে তোরে রড নটি ছিদ্র মুখা ডুকাইয়া ত্রিমুখী রাস্তার মাঝে উল্টা জুলাইয়া রাখতাম,religious,107
মুসললিরা চায় বিরক্ত মসজিদে বাচ্চারা গেলে।,religious,41
একজন মানুষ সৃষ্টিকর্তাকে বিশ্বাস আহামরি হয়ে নিজেকে মানুষে সৃষ্টিকর্তাকে বিশ্বাস আহামরি আবেগে শেয়ার ভাইরাল হবেকিছু খাটাস বুদ্ধিজীবি নিজেকে নাস্তিক বেড়ানো স্মার্ট করে।কিন্তু ইসলাম আবেগে ধর্মের উৎসবই যায়।সাফা কবির বলেছে কীপৃথিবীতে আলোচনায় আনার আবেগপ্রবণ মুসলিমগুলা এগুলা ভাইরাল করতেছে স্বার্থ হাছিল,religious,295
খবর আছে।,threat,8
তোর হা হা দিয়ে পোষ্টে প্রচুর ভাল্লাগছে নাস্তিকের বাচ্ছা।,religious,56
স্বামী কোথায়,threat,13
দেখব আজকে শালা তোর নাটক নাস্তিক নাহ,religious,35
তসলিমা নাসরিনের ছোট বোন শাহারিয়া কবিরের কন্যা পোরো ফেমিলি নাস্তিক।,religious,67
